"region","customer_id","customer_name","total_sales","row_number_rank","rank_with_gaps","dense_rank_no_gaps"
"South","FM-14215","Filia McAdams","898.110","122","122","122"
"South","TS-21160","Theresa Swint","896.31","123","123","123"
"South","DV-13045","Darrin Van Huff","893.331","124","124","124"
"South","JK-16090","Juliana Krohn","893.09","125","125","125"
"South","MK-18160","Mike Kennedy","882.472","126","126","126"
"South","LC-16870","Lena Cacioppo","874.80","127","127","127"
"South","DB-13060","Dave Brooks","871.8","128","128","128"
"South","TS-21655","Trudy Schmidt","870.04","129","129","129"
"South","LC-17050","Liz Carlisle","866.4","130","130","130"
"South","MV-18190","Mike Vittorini","863.928","131","131","131"
"South","JR-15700","Jocasta Rupert","863.88","132","132","132"
"South","MC-17605","Matt Connell","862.994","133","133","133"
"South","LC-17140","Logan Currie","859.14","134","134","134"
"South","ZD-21925","Zuschuss Donatelli","856.664","135","135","135"
"South","CB-12535","Claudia Bergmann","853.266","136","136","136"
"South","SB-20290","Sean Braxton","843.97","137","137","137"
"South","AB-10105","Adrian Barton","843.84","138","138","138"
"South","MO-17800","Meg O'Connel","830.24","139","139","139"
"South","HF-14995","Herbert Flentye","825.129","140","140","140"
"South","FA-14230","Frank Atkinson","820.420","141","141","141"
"South","MB-18085","Mick Brown","817.829","142","142","142"
"South","JK-15370","Jay Kimmel","810.560","143","143","143"
"South","FH-14275","Frank Hawley","809.628","144","144","144"
"South","JK-16120","Julie Kriz","799.92","145","145","145"
"South","TC-21475","Tony Chapman","791.24","146","146","146"
"South","JS-15595","Jill Stevenson","783.96","147","147","147"
"South","RH-19600","Rob Haberlin","779.93","148","148","148"
"South","JK-15625","Jim Karlsson","773.70","149","149","149"
"South","AS-10045","Aaron Smayling","771.614","150","150","150"
"South","LE-16810","Laurel Elliston","771.40","151","151","151"
"South","JL-15235","Janet Lee","751.984","152","152","152"
"South","ME-17725","Max Engle","750.77","153","153","153"
"South","TT-21070","Ted Trevino","746.858","154","154","154"
"South","BV-11245","Benjamin Venier","744.353","155","155","155"
"South","RH-19555","Ritsa Hightower","740.382","156","156","156"
"South","DK-12985","Darren Koutras","740.180","157","157","157"
"South","TS-21505","Tony Sayre","732.312","158","158","158"
"South","PH-18790","Patricia Hirasaki","729.648","159","159","159"
"South","MN-17935","Michael Nguyen","728.968","160","160","160"
"South","HZ-14950","Henia Zydlo","723.92","161","161","161"
"South","DC-13285","Debra Catini","722.592","162","162","162"
"South","SU-20665","Stephanie Ulpright","722.044","163","163","163"
"South","PN-18775","Parhena Norris","721.360","164","164","164"
"South","PG-18895","Paul Gonzalez","718.22","165","165","165"
"South","JR-16210","Justin Ritter","717.12","166","166","166"
"South","RA-19945","Ryan Akin","709.0425","167","167","167"
"South","BS-11590","Brendan Sweed","701.96","168","168","168"
"South","KC-16675","Kimberly Carter","699.054","169","169","169"
"South","TC-21295","Toby Carlisle","697.764","170","170","170"
"South","ON-18715","Odella Nelson","696.640","171","171","171"
"South","SH-20635","Stefanie Holloman","692.472","172","172","172"
"South","PM-19135","Peter McVee","691.144","173","173","173"
"South","EB-13750","Edward Becker","687.726","174","174","174"
"South","RM-19675","Robert Marley","682.91","175","175","175"
"South","LB-16795","Laurel Beltran","681.432","176","176","176"
"South","VB-21745","Victoria Brennan","674.32","177","177","177"
"South","ND-18370","Natalie DeCherney","673.072","178","178","178"
"South","SV-20785","Stewart Visinsky","668.851","179","179","179"
"South","LA-16780","Laura Armstrong","661.504","180","180","180"
"South","MC-17845","Michael Chen","647.41","181","181","181"
"South","LM-17065","Liz MacKendrick","646.13","182","182","182"
"South","HA-14920","Helen Andreada","645.136","183","183","183"
"South","CC-12670","Craig Carreira","619.848","184","184","184"
"South","SN-20710","Steve Nguyen","612.14","185","185","185"
"South","OT-18730","Olvera Toch","608.43","186","186","186"
"South","LS-17200","Luke Schmidt","605.34","187","187","187"
"South","AA-10375","Allen Armold","598.48","188","188","188"
"South","DW-13480","Dianna Wilson","598.31","189","189","189"
"South","JW-15955","Joni Wasserman","597.848","190","190","190"
"South","AG-10675","Anna Gayman","594.680","191","191","191"
"South","JP-16135","Julie Prescott","593.64","192","192","192"
"South","EH-14005","Erica Hernandez","587.860","193","193","193"
"South","LW-16825","Laurel Workman","581.104","194","194","194"
"South","BH-11710","Brosina Hoffman","580.711","195","195","195"
"South","FM-14380","Fred McMath","577.236","196","196","196"
"South","MC-17275","Marc Crier","575.550","197","197","197"
"South","SC-20695","Steve Chapman","565.264","198","198","198"
"South","DK-12895","Dana Kaydos","564.384","199","199","199"
"South","CS-12490","Cindy Schnelling","562.2925","200","200","200"
"South","CY-12745","Craig Yedwab","554.32","201","201","201"
"South","JS-15685","Jim Sink","552.856","202","202","202"
"South","RM-19375","Raymond Messe","532.38","203","203","203"
"South","LC-16960","Lindsay Castell","532.178","204","204","204"
"South","CM-11935","Carlos Meador","530.272","205","205","205"
"South","SS-20515","Shirley Schmidt","525.95","206","206","206"
"South","TB-21355","Todd Boyes","524.85","207","207","207"
"South","XP-21865","Xylona Preis","523.628","208","208","208"
"South","TC-20980","Tamara Chand","521.92","209","209","209"
"South","EM-14095","Eudokia Martin","520.03","210","210","210"
"South","CS-11860","Cari Schnelling","505.328","211","211","211"
"South","AI-10855","Arianne Irving","504.9","212","212","212"
"South","YS-21880","Yana Sorensen","501.092","213","213","213"
"South","DJ-13510","Don Jones","500.782","214","214","214"
"South","MS-17710","Maurice Satty","498.93","215","215","215"
"South","DH-13675","Duane Huffman","497.704","216","216","216"
"South","AG-10900","Arthur Gainer","496.510","217","217","217"
"South","DR-12940","Daniel Raglin","489.03","218","218","218"
"South","RA-19915","Russell Applegate","487.22","219","219","219"
"South","SG-20470","Sheri Gordon","485.504","220","220","220"
"South","KN-16705","Kristina Nunn","475.68","221","221","221"
"South","EB-13870","Emily Burns","464.976","222","222","222"
"South","DO-13435","Denny Ordway","459.4335","223","223","223"
"South","NB-18655","Nona Balk","452.405","224","224","224"
"South","CS-12505","Cindy Stewart","448.136","225","225","225"
"South","DB-13615","Doug Bickford","440.064","226","226","226"
"South","GW-14605","Giulietta Weimer","435.552","227","227","227"
"South","TN-21040","Tanja Norvell","431.976","228","228","228"
"South","SW-20245","Scot Wooten","428.704","229","229","229"
"South","FH-14365","Fred Hopkins","426.942","230","230","230"
"South","NP-18325","Naresj Patel","425.67","231","231","231"
"South","CC-12685","Craig Carroll","423.179","232","232","232"
"South","SC-20050","Sample Company A","420.412","233","233","233"
"South","DK-12835","Damala Kotsonis","407.030","234","234","234"
"South","BF-11275","Beth Fritzler","403.286","235","235","235"
"South","RF-19840","Roy Franzцsisch","399.45","236","236","236"
"South","DJ-13420","Denny Joy","392.94","237","237","237"
"South","MA-17995","Michelle Arnett","389.74","238","238","238"
"South","JM-15250","Janet Martin","378.496","239","239","239"
"South","SS-20875","Sung Shariari","377.902","240","240","240"
"South","AS-10240","Alan Shonely","376.342","241","241","241"
"South","AF-10885","Art Foster","371.66","242","242","242"
"South","BP-11290","Beth Paige","370.184","243","243","243"
"South","PG-18820","Patrick Gardner","362.283","244","244","244"
"South","JF-15190","Jamie Frazer","362.176","245","245","245"
"South","MV-17485","Mark Van Huff","359.97","246","246","246"
"South","CA-12265","Christina Anderson","356.226","247","247","247"
"South","AH-10075","Adam Hart","355.080","248","248","248"
"South","CL-12565","Clay Ludtke","354.9","249","249","249"
"South","BS-11365","Bill Shonely","344.91","250","250","250"
"South","RR-19525","Rick Reed","343.592","251","251","251"
"South","QJ-19255","Quincy Jones","342.76","252","252","252"
"South","GB-14530","George Bell","334.95","253","253","253"
"South","AB-10060","Adam Bellavance","334.20","254","254","254"
"South","JB-15400","Jennifer Braxton","324.387","255","255","255"
"South","DO-13645","Doug O'Connell","320.462","256","256","256"
"South","LC-16885","Lena Creighton","319.464","257","257","257"
"South","DL-13495","Dionis Lloyd","316","258","258","258"
"South","JG-15115","Jack Garza","312.322","259","259","259"
"South","CS-12460","Chuck Sachs","311.96","260","260","260"
"South","BD-11620","Brian DeCherney","310.688","261","261","261"
"South","GM-14440","Gary McGarr","310.528","262","262","262"
"South","CB-12025","Cassandra Brandow","307.82","263","263","263"
"South","CG-12040","Catherine Glotzbach","307.536","264","264","264"
"South","BW-11200","Ben Wallace","306.532","265","265","265"
"South","NC-18415","Nathan Cano","305.248","266","266","266"
"South","EH-14125","Eugene Hildebrand","302.524","267","267","267"
"South","PO-18865","Patrick O'Donnell","301.96","268","268","268"
"South","MS-17530","MaryBeth Skach","301.96","269","268","268"
"South","EC-14050","Erin Creighton","299.07","270","270","269"
"South","JG-15160","James Galang","296.85","271","271","270"
"South","KD-16495","Keith Dawkins","295.044","272","272","271"
"South","SP-20860","Sung Pak","294.808","273","273","272"
"South","AA-10645","Anna Andreadi","291.74","274","274","273"
"South","SW-20455","Shaun Weien","290.504","275","275","274"
"South","KM-16375","Katherine Murray","288.33","276","276","275"
"South","DR-12880","Dan Reichenbach","287.424","277","277","276"
"South","DB-13120","David Bremer","277.632","278","278","277"
"South","EP-13915","Emily Phan","277.242","279","279","278"
"South","MP-17965","Michael Paige","272.816","280","280","279"
"South","LH-16750","Larry Hughes","271.96","281","281","280"
"South","RB-19465","Rick Bensley","270.728","282","282","281"
"South","BF-11020","Barry Franzцsisch","269.400","283","283","282"
"South","MP-17470","Mark Packer","260.31","284","284","283"
"South","VM-21685","Valerie Mitchum","259.29","285","285","284"
"South","JH-15910","Jonathan Howell","255.844","286","286","285"
"South","JP-15520","Jeremy Pistek","254.956","287","287","286"
"South","EH-14185","Evan Henry","253.154","288","288","287"
"South","BE-11410","Bobby Elias","251.64","289","289","288"
"South","LP-17095","Liz Preis","249.880","290","290","289"
"South","MF-17665","Maureen Fritzler","247.546","291","291","290"
"South","JO-15280","Jas O'Carroll","243.92","292","292","291"
"South","DM-13525","Don Miller","242.546","293","293","292"
"South","AG-10525","Andy Gerbode","240.556","294","294","293"
"South","AR-10405","Allen Rosenblatt","239.7","295","295","294"
"South","AH-10585","Angele Hood","239.24","296","296","295"
"South","EB-13930","Eric Barreto","239.216","297","297","296"
"South","MK-17905","Michael Kennedy","238.978","298","298","297"
"South","HR-14770","Hallie Redmond","235.440","299","299","298"
"South","CP-12085","Cathy Prescott","232.624","300","300","299"
"South","GA-14725","Guy Armstrong","232.57","301","301","300"
"South","DM-13015","Darrin Martin","228.586","302","302","301"
"South","MG-17875","Michael Grace","227.564","303","303","302"
"South","RD-19810","Ross DeVincentis","227.300","304","304","303"
"South","DB-13210","Dean Braden","226.502","305","305","304"
"South","CC-12370","Christopher Conant","225.296","306","306","305"
"South","SC-20770","Stewart Carmichael","224.90","307","307","306"
"South","DW-13585","Dorothy Wardle","223.772","308","308","307"
"South","BF-10975","Barbara Fisher","221.534","309","309","308"
"South","FC-14245","Frank Carlisle","220.056","310","310","309"
"South","DL-12865","Dan Lawera","214.734","311","311","310"
"South","JC-16105","Julie Creighton","213.374","312","312","311"
"South","SS-20410","Shahid Shariari","212.66","313","313","312"
"South","ES-14020","Erica Smith","209.568","314","314","313"
"South","BM-11785","Bryan Mills","209.384","315","315","314"
"South","EA-14035","Erin Ashbrook","205.338","316","316","315"
"South","AH-10120","Adrian Hane","201.09","317","317","316"
"South","IG-15085","Ivan Gibson","199.17","318","318","317"
"South","EG-13900","Emily Grady","197.72","319","319","318"
"South","JH-15430","Jennifer Halladay","193.696","320","320","319"
"South","CK-12205","Chloris Kastensmidt","193.152","321","321","320"
"South","BN-11470","Brad Norvell","192.424","322","322","321"
"South","Co-12640","Corey-Lock","191.88","323","323","322"
"South","VS-21820","Vivek Sundaresam","187.228","324","324","323"
"South","TT-21220","Thomas Thornton","182.91","325","325","324"
"South","PK-19075","Pete Kriz","182.136","326","326","325"
"South","DL-13315","Delfina Latchford","179.974","327","327","326"
"South","LO-17170","Lori Olson","176.63","328","328","327"
"South","KW-16570","Kelly Williams","175.716","329","329","328"
"South","MJ-17740","Max Jones","175.32","330","330","329"
"South","SW-20275","Scott Williamson","173.8","331","331","330"
"South","KE-16420","Katrina Edelman","170.352","332","332","331"
"South","AB-10165","Alan Barnes","163.96","333","333","332"
"South","SV-20365","Seth Vernon","161.14","334","334","333"
"South","ML-17755","Max Ludwig","158.81","335","335","334"
"South","GG-14650","Greg Guthrie","157.794","336","336","335"
"South","VG-21790","Vivek Gonzalez","155.456","337","337","336"
"South","PR-18880","Patrick Ryan","153.872","338","338","337"
"South","BD-11560","Brendan Dodson","151.96","339","339","338"
"South","EH-13990","Erica Hackney","149.95","340","340","339"
"South","KF-16285","Karen Ferguson","148.16","341","341","340"
"South","AT-10735","Annie Thurman","147.344","342","342","341"
"South","RP-19855","Roy Phan","145.330","343","343","342"
"South","SR-20425","Sharelle Roach","141.96","344","344","343"
"South","KH-16330","Katharine Harms","140.81","345","345","344"
"South","CM-12235","Chris McAfee","140.52","346","346","345"
"South","PF-19225","Phillip Flathmann","135.95","347","347","346"
"South","KB-16240","Karen Bern","134.093","348","348","347"
"South","AG-10390","Allen Goldenen","134.034","349","349","348"
"South","CK-12760","Cyma Kinney","132.432","350","350","349"
"South","NB-18580","Nicole Brennan","129.92","351","351","350"
"South","KM-16660","Khloe Miller","129.64","352","352","351"
"South","KB-16315","Karl Braun","126.660","353","353","352"
"South","BO-11425","Bobby Odegard","124.75","354","354","353"
"South","CR-12625","Corey Roper","121.78","355","355","354"
"South","AG-10765","Anthony Garverick","113.1","356","356","355"
"South","NG-18355","Nat Gilpin","111.904","357","357","356"
"South","HP-14815","Harold Pawlan","111.15","358","358","357"
"South","TB-21400","Tom Boeckenhauer","106.448","359","359","358"
"South","MD-17350","Maribeth Dona","105.42","360","360","359"
"South","SH-19975","Sally Hughsby","104.712","361","361","360"
"South","RB-19645","Robert Barroso","104.648","362","362","361"
"South","BP-11095","Bart Pistole","104.338","363","363","362"
"South","LW-16990","Lindsay Williams","103.968","364","364","363"
"South","AH-10465","Amy Hunt","103.90","365","365","364"
"South","MH-17440","Mark Haberlin","103.50","366","366","365"
"South","NS-18640","Noel Staavos","101.871","367","367","366"
"South","JL-15175","James Lanier","101.139","368","368","367"
"South","JM-15580","Jill Matthias","99.872","369","369","368"
"South","MC-17575","Matt Collins","98.446","370","370","369"
"South","TB-21280","Toby Braunhardt","95.968","371","371","370"
"South","ES-14080","Erin Smith","95.616","372","372","371"
"South","DS-13180","David Smith","92.70","373","373","372"
"South","NF-18475","Neil Franzцsisch","91.056","374","374","373"
"South","MG-18145","Mike Gockenbach","91.032","375","375","374"
"South","PS-18970","Paul Stevenson","89.36","376","376","375"
"South","HG-15025","Hunter Glantz","89.32","377","377","376"
"South","AR-10570","Anemone Ratner","88.15","378","378","377"
"South","JO-15145","Jack O'Briant","87.94","379","379","378"
"South","CS-12175","Charles Sheldon","87.22","380","380","379"
"South","DB-13405","Denny Blanton","87.168","381","381","380"
"South","AH-10030","Aaron Hawkins","86.45","382","382","381"
"South","JF-15355","Jay Fein","85.50","383","383","382"
"South","HG-14965","Henry Goldwyn","84.64","384","384","383"
"South","DM-12955","Dario Medina","81.568","385","385","384"
"South","SJ-20215","Sarah Jordon","80.564","386","386","385"
"South","KT-16480","Kean Thornton","80.48","387","387","386"
"South","SC-20260","Scott Cohen","79.96","388","388","387"
"South","AP-10720","Anne Pryor","79.300","389","389","388"
"South","RA-19285","Ralph Arnett","78.456","390","390","389"
"South","RD-19720","Roger Demir","78.192","391","391","390"
"South","PW-19030","Pauline Webber","78.144","392","392","391"
"South","CC-12220","Chris Cortes","78.08","393","393","392"
"South","MY-17380","Maribeth Yedwab","76.521","394","394","393"
"South","KD-16270","Karen Daniels","75.88","395","395","394"
"South","JJ-15760","Joel Jenkins","75.04","396","396","395"
"South","ST-20530","Shui Tom","73.056","397","397","396"
"South","SC-20680","Steve Carroll","71.98","398","398","397"
"South","KS-16300","Karen Seio","71.696","399","399","398"
"South","HK-14890","Heather Kirkland","71.408","400","400","399"
"South","BD-11635","Brian Derr","71","401","401","400"
"South","MM-18280","Muhammed MacIntyre","70.954","402","402","401"
"South","HG-14845","Harry Greene","69.90","403","403","402"
"South","EM-14200","Evan Minnotte","68.706","404","404","403"
"South","TW-21025","Tamara Willingham","67.96","405","405","404"
"South","SC-20800","Stuart Calhoun","66.3","406","406","405"
"South","GK-14620","Grace Kelly","64.68","407","407","406"
"South","DD-13570","Dorothy Dickinson","64.188","408","408","407"
"South","RF-19735","Roland Fjeld","62.91","409","409","408"
"South","MH-17290","Marc Harrigan","62.752","410","410","409"
"South","AJ-10780","Anthony Jacobs","62.264","411","411","410"
"South","TC-21535","Tracy Collins","61.96","412","412","411"
"South","RB-19360","Raymond Buch","60.485","413","413","412"
"South","PT-19090","Pete Takahito","59.824","414","414","413"
"South","VM-21835","Vivian Mathis","58.400","415","415","414"
"South","GZ-14470","Gary Zandusky","54.66","416","416","415"
"South","KT-16465","Kean Takahito","52.608","417","417","416"
"South","DP-13390","Dennis Pardue","51.98","418","418","417"
"South","SC-20575","Sonia Cooley","50.462","419","419","418"
"South","AS-10630","Ann Steele","49.976","420","420","419"
"South","EJ-14155","Eva Jacobs","48.69","421","421","420"
"South","SF-20065","Sandra Flanagan","48.064","422","422","421"
"South","LS-17245","Lynn Smith","47.976","423","423","422"
"South","MH-17455","Mark Hamilton","47.952","424","424","423"
"South","TM-21010","Tamara Manning","47.79","425","425","424"
"South","SR-20740","Steven Roelle","47.79","426","425","424"
"South","AF-10870","Art Ferguson","47.328","427","427","425"
"South","GD-14590","Giulietta Dortch","47.32","428","428","426"
"South","BW-11065","Barry Weirich","46.152","429","429","427"
"South","GA-14515","George Ashbrook","43.68","430","430","428"
"South","PF-19120","Peter Fuller","40.54","431","431","429"
"South","BW-11110","Bart Watters","39.252","432","432","430"
"South","SP-20650","Stephanie Phelps","39.072","433","433","431"
"South","MS-17770","Maxwell Schwartz","37.44","434","434","432"
"South","JM-15865","John Murray","36.27","435","435","433"
"South","TT-21460","Tonja Turnell","35.96","436","436","434"
"South","RC-19825","Roy Collins","35.30","437","437","435"
"South","AS-10090","Adam Shillingsburg","34.65","438","438","436"
"South","RC-19960","Ryan Crowe","34.504","439","439","437"
"South","AB-10255","Alejandro Ballentine","34.34","440","440","438"
"South","TD-20995","Tamara Dahlen","34.2","441","441","439"
"South","CA-12775","Cynthia Arntzen","32.800","442","442","440"
"South","SV-20815","Stuart Van","31.008","443","443","441"
"South","PB-19105","Peter Bьhler","30.90","444","444","442"
"South","EM-13825","Elizabeth Moffitt","30.406","445","445","443"
"South","MY-18295","Muhammed Yedwab","30.336","446","446","444"
"South","RB-19570","Rob Beeghly","29.664","447","447","445"
"South","TH-21100","Thea Hendricks","27.86","448","448","446"
"South","LB-16735","Larry Blacks","26.72","449","449","447"
"South","EH-13945","Eric Hoffmann","25.92","450","450","448"
"South","MO-17950","Michael Oakman","24","451","451","449"
"South","PB-19150","Philip Brown","23.472","452","452","450"
"South","CM-12655","Corinna Mitchell","23.34","453","453","451"
"South","DL-13330","Denise Leinenbach","23.120","454","454","452"
"South","RB-19435","Richard Bierner","22.96","455","455","453"
"South","HM-14980","Henry MacAllister","22.744","456","456","454"
"South","CA-11965","Carol Adams","22.63","457","457","455"
"South","ML-17395","Marina Lichtenstein","22.549","458","458","456"
"South","EM-14065","Erin Mull","21.504","459","459","457"
"South","VW-21775","Victoria Wilson","21.36","460","460","458"
"South","RH-19495","Rick Hansen","20.736","461","461","459"
"South","MB-17305","Maria Bertelson","19.584","462","462","460"
"South","FW-14395","Fred Wasserman","19.56","463","463","461"
"South","AJ-10945","Ashley Jarboe","19.456","464","464","462"
"South","BT-11680","Brian Thompson","19.104","465","465","463"
"South","MD-17860","Michael Dominguez","19.008","466","466","464"
"South","BP-11155","Becky Pak","18.84","467","467","465"
"South","JH-15820","John Huston","18.176","468","468","466"
"South","CL-12700","Craig Leslie","18","469","469","467"
"South","NK-18490","Neil Knudson","17.856","470","470","468"
"South","SM-20950","Suzanne McNair","17.616","471","471","469"
"South","AB-10600","Ann Blume","17.088","472","472","470"
"South","MG-18205","Mitch Gastineau","16.739","473","473","471"
"South","GH-14410","Gary Hansen","16.218","474","474","472"
"South","SG-20605","Speros Goranitis","15.92","475","475","473"
"South","EB-14170","Evan Bailliet","15.856","476","476","474"
"South","AA-10480","Andrew Allen","15.552","477","477","475"
"South","TR-21325","Toby Ritter","15.552","478","477","475"
"South","JE-16165","Justin Ellison","14.76","479","479","476"
"South","JF-15490","Jeremy Farry","14.73","480","480","477"
"South","BF-11080","Bart Folk","14.67","481","481","478"
"South","HR-14830","Harold Ryan","13.632","482","482","479"
"South","EB-13840","Ellis Ballard","13.62","483","483","480"
"South","PJ-19015","Pauline Johnson","13.424","484","484","481"
"South","DW-13540","Don Weiss","13.152","485","485","482"
"South","CR-12820","Cyra Reiten","13.12","486","486","483"
"South","MC-18130","Mike Caudle","12.96","487","487","484"
"South","GH-14425","Gary Hwang","12.828","488","488","485"
"South","AG-10330","Alex Grayson","12.672","489","489","486"
"South","CS-11950","Carlos Soltero","11.68","490","490","487"
"South","VG-21805","Vivek Grady","10.96","491","491","488"
"South","ML-18265","Muhammed Lee","10.272","492","492","489"
"South","JW-15220","Jane Waco","10.16","493","493","490"
"South","GM-14500","Gene McClure","9.952","494","494","491"
"South","BG-11740","Bruce Geld","9.912","495","495","492"
"South","DA-13450","Dianna Arnett","9.64","496","496","493"
"South","LF-17185","Luke Foster","9.568","497","497","494"
"South","DP-13000","Darren Powers","7.764","498","498","495"
"South","NP-18685","Nora Pelletier","7.38","499","499","496"
"South","BP-11185","Ben Peterman","6.992","500","500","497"
"South","TB-21190","Thomas Brumley","6.24","501","501","498"
"South","HJ-14875","Heather Jas","5.08","502","502","499"
"South","MS-17365","Maribeth Schnelling","4.608","503","503","500"
"South","TG-21310","Toby Gnade","4.608","504","503","500"
"South","DW-13195","David Wiener","4.368","505","505","501"
"South","PA-19060","Pete Armstrong","3.744","506","506","502"
"South","AT-10435","Alyssa Tate","3.444","507","507","503"
"South","RW-19690","Robert Waldorf","3.282","508","508","504"
"South","SP-20620","Stefania Perrino","2.896","509","509","505"
"South","TS-21085","Thais Sissman","2.808","510","510","506"
"South","PW-19240","Pierre Wener","2.214","511","511","507"
"South","KN-16450","Kean Nguyen","1.167","512","512","508"
"West","RB-19360","Raymond Buch","14345.276","1","1","1"
"West","KL-16645","Ken Lonsdale","8472.394","2","2","2"
"West","EH-13765","Edward Hooks","7447.770","3","3","3"
"West","JW-15220","Jane Waco","7391.530","4","4","4"
"West","KF-16285","Karen Ferguson","7182.766","5","5","5"
"West","NC-18535","Nick Crebassa","6734.233","6","6","6"
"West","CL-12565","Clay Ludtke","6069.644","7","7","7"
"West","YS-21880","Yana Sorensen","5754.172","8","8","8"
"West","NP-18700","Nora Preis","5564.5985","9","9","9"
"West","WB-21850","William Brown","5523.054","10","10","10"
"West","RW-19540","Rick Wilson","5347.867","11","11","11"
"West","FH-14365","Fred Hopkins","5054.482","12","12","12"
"West","DP-13390","Dennis Pardue","4941.676","13","13","13"
"West","MJ-17740","Max Jones","4909.71","14","14","14"
"West","TW-21025","Tamara Willingham","4907.674","15","15","15"
"West","RM-19675","Robert Marley","4881.132","16","16","16"
"West","KH-16510","Keith Herrera","4809.701","17","17","17"
"West","MS-17365","Maribeth Schnelling","4468.338","18","18","18"
"West","AD-10180","Alan Dominguez","4353.34","19","19","19"
"West","JK-15640","Jim Kriz","4267.170","20","20","20"
"West","RH-19510","Rick Huthwaite","4160.10","21","21","21"
"West","GH-14425","Gary Hwang","4160.018","22","22","22"
"West","GK-14620","Grace Kelly","4148.766","23","23","23"
"West","EB-13840","Ellis Ballard","4037.200","24","24","24"
"West","HR-14830","Harold Ryan","4005.276","25","25","25"
"West","LR-16915","Lena Radford","3968.524","26","26","26"
"West","SB-20185","Sarah Brown","3953.514","27","27","27"
"West","KC-16540","Kelly Collister","3802.91","28","28","28"
"West","AI-10855","Arianne Irving","3800.520","29","29","29"
"West","SC-20050","Sample Company A","3780.980","30","30","30"
"West","ME-17320","Maria Etezadi","3769.912","31","31","31"
"West","BH-11710","Brosina Hoffman","3714.304","32","32","32"
"West","FC-14335","Fred Chung","3627.734","33","33","33"
"West","JD-16150","Justin Deggeller","3565.1145","34","34","34"
"West","JG-15160","James Galang","3452.280","35","35","35"
"West","AR-10825","Anthony Rawles","3410.458","36","36","36"
"West","DR-12880","Dan Reichenbach","3374.960","37","37","37"
"West","PS-19045","Penelope Sewall","3372.852","38","38","38"
"West","SC-20230","Scot Coram","3355.182","39","39","39"
"West","TT-21070","Ted Trevino","3327.258","40","40","40"
"West","JH-15985","Joseph Holt","3281.254","41","41","41"
"West","JE-15715","Joe Elijah","3254.034","42","42","42"
"West","CC-12370","Christopher Conant","3136.868","43","43","43"
"West","LW-16990","Lindsay Williams","3126.340","44","44","44"
"West","LC-16885","Lena Creighton","2996.442","45","45","45"
"West","SF-20200","Sarah Foster","2960.298","46","46","46"
"West","ES-14020","Erica Smith","2943.464","47","47","47"
"West","DK-13225","Dean Katz","2942.082","48","48","48"
"West","SP-20860","Sung Pak","2929.142","49","49","49"
"West","TG-21310","Toby Gnade","2915.824","50","50","50"
"West","SC-20305","Sean Christensen","2887.64","51","51","51"
"West","IM-15055","Ionia McGrath","2872.63","52","52","52"
"West","HW-14935","Helen Wasserman","2844.188","53","53","53"
"West","LB-16795","Laurel Beltran","2836.040","54","54","54"
"West","MC-17845","Michael Chen","2793.726","55","55","55"
"West","AJ-10795","Anthony Johnson","2770.555","56","56","56"
"West","LC-16930","Linda Cazamias","2764.736","57","57","57"
"West","GA-14515","George Ashbrook","2747.25","58","58","58"
"West","RW-19630","Rob Williams","2737.208","59","59","59"
"West","AB-10060","Adam Bellavance","2693.918","60","60","60"
"West","GM-14440","Gary McGarr","2688.88","61","61","61"
"West","LC-16960","Lindsay Castell","2676.672","62","62","62"
"West","SC-20260","Scott Cohen","2664.957","63","63","63"
"West","ZC-21910","Zuschuss Carroll","2641.089","64","64","64"
"West","SC-20725","Steven Cartwright","2636.824","65","65","65"
"West","SR-20425","Sharelle Roach","2613.309","66","66","66"
"West","SG-20080","Sandra Glassco","2567.151","67","67","67"
"West","JL-15505","Jeremy Lonsdale","2563.314","68","68","68"
"West","TM-21010","Tamara Manning","2553.166","69","69","69"
"West","BT-11305","Beth Thompson","2550.536","70","70","70"
"West","EM-14140","Eugene Moren","2498.286","71","71","71"
"West","JM-15865","John Murray","2473.648","72","72","72"
"West","CB-12025","Cassandra Brandow","2456.492","73","73","73"
"West","SC-20095","Sanjit Chand","2419.912","74","74","74"
"West","GZ-14545","George Zrebassa","2408.362","75","75","75"
"West","JL-15850","John Lucas","2383.774","76","76","76"
"West","AG-10900","Arthur Gainer","2382.179","77","77","77"
"West","CC-12145","Charles Crestani","2381.830","78","78","78"
"West","AP-10915","Arthur Prichep","2370.648","79","79","79"
"West","PP-18955","Paul Prost","2370.22","80","80","80"
"West","RD-19480","Rick Duston","2365.180","81","81","81"
"West","LS-16945","Linda Southworth","2362.960","82","82","82"
"West","RA-19915","Russell Applegate","2313.629","83","83","83"
"West","ES-14080","Erin Smith","2309.832","84","84","84"
"West","BT-11530","Bradley Talbott","2302.540","85","85","85"
"West","TS-21205","Thomas Seio","2295.658","86","86","86"
"West","SE-20110","Sanjit Engle","2269.110","87","87","87"
"West","KM-16720","Kunst Miller","2258.538","88","88","88"
"West","SH-19975","Sally Hughsby","2238.0255","89","89","89"
"West","BD-11320","Bill Donatelli","2231.476","90","90","90"
"West","RD-19900","Ruben Dartt","2187.868","91","91","91"
"West","BD-11605","Brian Dahlen","2185.031","92","92","92"
"West","MZ-17515","Mary Zewe","2180.158","93","93","93"
"West","KH-16690","Kristen Hastings","2169.789","94","94","94"
